dankbarstes	dankbar	AD	positive	0.0854/-/-	L
danke	danken	VV	positive	0.191/-/-	L
danken	danken	VV	positive	0.191/-/-	L
dankest	danken	VV	positive	0.191/-/-	L
danket	danken	VV	positive	0.191/-/-	L
dankst	danken	VV	positive	0.191/-/-	L
dankt	danken	VV	positive	0.191/-/-	L
dankte	danken	VV	positive	0.191/-/-	L
dankten	danken	VV	positive	0.191/-/-	L
danktest	danken	VV	positive	0.191/-/-	L
danktet	danken	VV	positive	0.191/-/-	L
dauerfest	dauerfest	AD	positive	-/-/-	D
dauerhaft	dauerhaft	AD	positive	0.205/-/-	L
dauerhafte	dauerhaft	AD	positive	0.205/-/-	L
dauerhaftem	dauerhaft	AD	positive	0.205/-/-	L
dauerhaften	dauerhaft	AD	positive	0.205/-/-	L
dauerhafter	dauerhaft	AD	positive	0.205/-/-	L
dauerhaftere	dauerhaft	AD	positive	0.205/-/-	L
dauerhafterem	dauerhaft	AD	positive	0.205/-/-	L
dauerhafteren	dauerhaft	AD	positive	0.205/-/-	L
dauerhafterer	dauerhaft	AD	positive	0.205/-/-	L
dauerhafteres	dauerhaft	AD	positive	0.205/-/-	L
dauerhaftes	dauerhaft	AD	positive	0.205/-/-	L
dauerhaftest	dauerhaft	AD	positive	0.205/-/-	L
dauerhafteste	dauerhaft	AD	positive	0.205/-/-	L
dauerhaftestem	dauerhaft	AD	positive	0.205/-/-	L
dauerhaftesten	dauerhaft	AD	positive	0.205/-/-	L
dauerhaftester	dauerhaft	AD	positive	0.205/-/-	L
dauerhaftestes	dauerhaft	AD	positive	0.205/-/-	L
dauerte	dauern	VV	positive	0.298851/0.494253/0.206897	D
dazugehoerig	dazugehoerig	AD	positive	0.444444/0.222222/0.333333	D
dediziert	dedizieren	VV	positive	-/-/-	D
definit	definit	AD	positive	-/-/-	D
definitiv	definitiv	AD	positive	0.296296/0.537037/0.166667	D
deflationistisch	deflationistisch	VV	positive	-/-/-	D
deflatorisch	deflatorisch	VV	positive	-/-/-	D
deftig	deftig	AD	positive	0/1/0	D
dehnfaehig	dehnfaehig	VV	positive	-/-/-	D
delikat	delikat	AD	positive	-/-/-	D
delirieren	delirieren	VV	positive	-/-/-	D
delirierte	deliriert	NE	positive	-/-/-	D
delizioes	delizioes	AD	positive	-/-/-	D
demokratisch	demokratisch	AD	positive	-/-/-	D
denkbar	denkbar	AD	positive	0.857143/0.142857/0	D
denkfaehig	denkfaehig	AD	positive	-/-/-	D
denkwuerdig	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdige	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdigem	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdigen	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdiger	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdigere	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdigerem	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdigeren	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdigerer	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdigeres	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdiges	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdigst	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdigste	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdigstem	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdigsten	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdigster	denkwuerdig	AD	positive	0.0040/-/-	L
denkwuerdigstes	denkwuerdig	AD	positive	0.0040/-/-	L
detailliert	detailliert	AD	positive	0.0040/-/-	L
detaillierte	detailliert	AD	positive	0.0040/-/-	L
detailliertem	detailliert	AD	positive	0.0040/-/-	L
detaillierten	detailliert	AD	positive	0.0040/-/-	L
detaillierter	detailliert	AD	positive	0.0040/-/-	L
detailliertere	detailliert	AD	positive	0.0040/-/-	L
detaillierterem	detailliert	AD	positive	0.0040/-/-	L
detaillierteren	detailliert	AD	positive	0.0040/-/-	L
detaillierterer	detailliert	AD	positive	0.0040/-/-	L
detaillierteres	detailliert	AD	positive	0.0040/-/-	L
detailliertes	detailliert	AD	positive	0.0040/-/-	L
detailliertest	detailliert	AD	positive	0.0040/-/-	L
detaillierteste	detailliert	AD	positive	0.0040/-/-	L
detailliertestem	detailliert	AD	positive	0.0040/-/-	L
detailliertesten	detailliert	AD	positive	0.0040/-/-	L
detailliertester	detailliert	AD	positive	0.0040/-/-	L
detailliertestes	detailliert	AD	positive	0.0040/-/-	L
deutlich	deutlich	AD	positive	0.265306/0.421769/0.312925	D
deutlicher	deutlich	AD	positive	0.265306/0.421769/0.312925	D
dezent	dezent	AD	positive	0.5/0.25/0.25	D
dichterisch	dichterisch	AD	positive	-/-/-	D
dienlich	dienlich	AD	positive	0.0040/-/-	L
dienliche	dienlich	AD	positive	0.0040/-/-	L
dienlichem	dienlich	AD	positive	0.0040/-/-	L
dienlichen	dienlich	AD	positive	0.0040/-/-	L
dienlicher	dienlich	AD	positive	0.0040/-/-	L
dienlichere	dienlich	AD	positive	0.0040/-/-	L
dienlicherem	dienlich	AD	positive	0.0040/-/-	L
dienlicheren	dienlich	AD	positive	0.0040/-/-	L
dienlicherer	dienlich	AD	positive	0.0040/-/-	L
dienlicheres	dienlich	AD	positive	0.0040/-/-	L
dienliches	dienlich	AD	positive	0.0040/-/-	L
dienlichst	dienlich	AD	positive	0.0040/-/-	L
dienlichste	dienlich	AD	positive	0.0040/-/-	L
dienlichstem	dienlich	AD	positive	0.0040/-/-	L
dienlichsten	dienlich	AD	positive	0.0040/-/-	L
dienlichster	dienlich	AD	positive	0.0040/-/-	L
dienlichstes	dienlich	AD	positive	0.0040/-/-	L
differenziert	differenzieren	VV	positive	0.5/0/0.5	D
diplomatisch	diplomatisch	AD	positive	0.0040/-/-	L
diplomatische	diplomatisch	AD	positive	0.0040/-/-	L
diplomatischem	diplomatisch	AD	positive	0.0040/-/-	L
diplomatischen	diplomatisch	AD	positive	0.0040/-/-	L
diplomatischer	diplomatisch	AD	positive	0.0040/-/-	L
diplomatischere	diplomatisch	AD	positive	0.0040/-/-	L
diplomatischerem	diplomatisch	AD	positive	0.0040/-/-	L
diplomatischeren	diplomatisch	AD	positive	0.0040/-/-	L
diplomatischerer	diplomatisch	AD	positive	0.0040/-/-	L
diplomatischeres	diplomatisch	AD	positive	0.0040/-/-	L
diplomatisches	diplomatisch	AD	positive	0.0040/-/-	L
diplomatischst	diplomatisch	AD	positive	0.0040/-/-	L
diplomatischste	diplomatisch	AD	positive	0.0040/-/-	L
diplomatischstem	diplomatisch	AD	positive	0.0040/-/-	L
diplomatischsten	diplomatisch	AD	positive	0.0040/-/-	L
diplomatischster	diplomatisch	AD	positive	0.0040/-/-	L
diplomatischstes	diplomatisch	AD	positive	0.0040/-/-	L
diskret	diskret	AD	positive	0.0040/-/-	L
diskrete	diskret	AD	positive	0.0040/-/-	L
diskretem	diskret	AD	positive	0.0040/-/-	L
diskreten	diskret	AD	positive	0.0040/-/-	L
diskreter	diskret	AD	positive	0.0040/-/-	L
diskretere	diskret	AD	positive	0.0040/-/-	L
diskreterem	diskret	AD	positive	0.0040/-/-	L
diskreteren	diskret	AD	positive	0.0040/-/-	L
diskreterer	diskret	AD	positive	0.0040/-/-	L
diskreteres	diskret	AD	positive	0.0040/-/-	L
diskretes	diskret	AD	positive	0.0040/-/-	L
diskretest	diskret	AD	positive	0.0040/-/-	L
diskreteste	diskret	AD	positive	0.0040/-/-	L
diskretestem	diskret	AD	positive	0.0040/-/-	L
diskretesten	diskret	AD	positive	0.0040/-/-	L
diskretester	diskret	AD	positive	0.0040/-/-	L
diskretestes	diskret	AD	positive	0.0040/-/-	L
diszipliniert	diszipliniert	AD	positive	0.0040/-/-	L
disziplinierte	diszipliniert	AD	positive	0.0040/-/-	L
diszipliniertem	diszipliniert	AD	positive	0.0040/-/-	L
disziplinierten	diszipliniert	AD	positive	0.0040/-/-	L
disziplinierter	diszipliniert	AD	positive	0.0040/-/-	L
diszipliniertere	diszipliniert	AD	positive	0.0040/-/-	L
disziplinierterem	diszipliniert	AD	positive	0.0040/-/-	L
disziplinierteren	diszipliniert	AD	positive	0.0040/-/-	L
disziplinierterer	diszipliniert	AD	positive	0.0040/-/-	L
disziplinierteres	diszipliniert	AD	positive	0.0040/-/-	L
diszipliniertes	diszipliniert	AD	positive	0.0040/-/-	L
diszipliniertest	diszipliniert	AD	positive	0.0040/-/-	L
disziplinierteste	diszipliniert	AD	positive	0.0040/-/-	L
diszipliniertestem	diszipliniert	AD	positive	0.0040/-/-	L
diszipliniertesten	diszipliniert	AD	positive	0.0040/-/-	L
diszipliniertester	diszipliniert	AD	positive	0.0040/-/-	L
diszipliniertestes	diszipliniert	AD	positive	0.0040/-/-	L
dividendenbevorrechtigt	dividendenbevorrechtigt	AD	positive	-/-/-	D
dokumentenecht	dokumentenecht	VV	positive	-/-/-	D
drollig	drollig	AD	positive	-/-/-	D
druecken	druecken	VV	positive	0.225/0.4875/0.2875	D
drueckte	druecken	VV	positive	0.225/0.4875/0.2875	D
duft	duften	AD	positive	0.2132/-/-	L
dufte	duften	AD	positive	0.2132/-/-	L
duftem	dufte	AD	positive	0.1958/-/-	L
duften	duften	AD	positive	0.2132/-/-	L
duftend	duftend	AD	positive	-/-/-	D
dufter	dufte	AD	positive	0.1958/-/-	L
duftere	dufte	AD	positive	0.1958/-/-	L
dufterem	dufte	AD	positive	0.1958/-/-	L
dufteren	dufte	AD	positive	0.1958/-/-	L
dufterer	dufte	AD	positive	0.1958/-/-	L
dufteres	dufte	AD	positive	0.1958/-/-	L
duftes	dufte	AD	positive	0.1958/-/-	L
duftest	duften	AD	positive	0.2132/-/-	L
dufteste	dufte	AD	positive	0.1958/-/-	L
duftestem	dufte	AD	positive	0.1958/-/-	L
duftesten	dufte	AD	positive	0.1958/-/-	L
duftester	dufte	AD	positive	0.1958/-/-	L
duftestes	dufte	AD	positive	0.1958/-/-	L
duftet	duften	AD	positive	0.2132/-/-	L
duftete	duften	AD	positive	0.2132/-/-	L
dufteten	duften	AD	positive	0.2132/-/-	L
duftetest	duften	AD	positive	0.2132/-/-	L
duftetet	duften	AD	positive	0.2132/-/-	L
duftte	duften	AD	positive	0.2132/-/-	L
duftten	duften	AD	positive	0.2132/-/-	L
dufttest	duften	AD	positive	0.2132/-/-	L
dufttet	duften	AD	positive	0.2132/-/-	L
dulden	dulden	VV	positive	-/-/-	D
duldsam	duldsam	AD	positive	-/-/-	D
durchdacht	durchdacht	AD	positive	0.2131/-/-	L
durchdachte	durchdacht	AD	positive	0.2131/-/-	L
durchdachtem	durchdacht	AD	positive	0.2131/-/-	L
durchdachten	durchdacht	AD	positive	0.2131/-/-	L
durchdachter	durchdacht	AD	positive	0.2131/-/-	L
durchdachtere	durchdacht	AD	positive	0.2131/-/-	L
durchdachterem	durchdacht	AD	positive	0.2131/-/-	L
durchdachteren	durchdacht	AD	positive	0.2131/-/-	L
durchdachterer	durchdacht	AD	positive	0.2131/-/-	L
durchdachteres	durchdacht	AD	positive	0.2131/-/-	L
durchdachtes	durchdacht	AD	positive	0.2131/-/-	L
durchdachtest	durchdacht	AD	positive	0.2131/-/-	L
durchdachteste	durchdacht	AD	positive	0.2131/-/-	L
durchdachtestem	durchdacht	AD	positive	0.2131/-/-	L
durchdachtesten	durchdacht	AD	positive	0.2131/-/-	L
durchdachtester	durchdacht	AD	positive	0.2131/-/-	L
durchdachtestes	durchdacht	AD	positive	0.2131/-/-	L
durchfuehrbar	durchfuehrbar	AD	positive	1/0/0	D
durchgaengig	durchgaengig	AD	positive	0.4/0/0.6	D
durchhalten	durchhalten	VV	positive	0.0040/-/-	L
durchschlagend	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagende	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagendem	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagenden	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagender	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagendere	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagenderem	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagenderen	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagenderer	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagenderes	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagendes	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagendst	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagendste	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagendstem	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagendsten	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagendster	durchschlagend	AD	positive	0.0040/-/-	L
durchschlagendstes	durchschlagend	AD	positive	0.0040/-/-	L
durchschreiten	durchschreiten	VV	positive	-/-/-	D
durchschritt/schritt	durchschritt/schritt	VV	positive	-/-/-	D
durchstehen	durchstehen	VV	positive	-/-/-	D
durfte	duerfen	VM	positive	0.247706/0.513761/0.238532	D
dynamisch	dynamisch	AD	positive	0.0040/-/-	L
dynamische	dynamisch	AD	positive	0.0040/-/-	L
dynamischem	dynamisch	AD	positive	0.0040/-/-	L
dynamischen	dynamisch	AD	positive	0.0040/-/-	L
dynamischer	dynamisch	AD	positive	0.0040/-/-	L
dynamischere	dynamisch	AD	positive	0.0040/-/-	L
dynamischerem	dynamisch	AD	positive	0.0040/-/-	L
dynamischeren	dynamisch	AD	positive	0.0040/-/-	L
dynamischerer	dynamisch	AD	positive	0.0040/-/-	L
dynamischeres	dynamisch	AD	positive	0.0040/-/-	L
dynamisches	dynamisch	AD	positive	0.0040/-/-	L
dynamischst	dynamisch	AD	positive	0.0040/-/-	L
dynamischste	dynamisch	AD	positive	0.0040/-/-	L
dynamischstem	dynamisch	AD	positive	0.0040/-/-	L
dynamischsten	dynamisch	AD	positive	0.0040/-/-	L
dynamischster	dynamisch	AD	positive	0.0040/-/-	L
dynamischstes	dynamisch	AD	positive	0.0040/-/-	L
eben	eben	AD	positive	0.248408/0.43949/0.312102	D
ebenmaessig	ebenmaessig	AD	positive	-/-/-	D
echt	echt	AD	positive	0.32/0.42/0.26	D
edel	edel	AD	positive	0.2235/-/-	L
edelmuetig	edelmuetig	AD	positive	-/-/-	D
edelst	edel	AD	positive	0.2235/-/-	L
edelste	edel	AD	positive	0.2235/-/-	L
edelstem	edel	AD	positive	0.2235/-/-	L
edelsten	edel	AD	positive	0.2235/-/-	L
edelster	edel	AD	positive	0.2235/-/-	L
edelstes	edel	AD	positive	0.2235/-/-	L
edle	edel	AD	positive	0.2235/-/-	L
edlem	edel	AD	positive	0.2235/-/-	L
edlen	edel	AD	positive	0.2235/-/-	L
edler	edel	AD	positive	0.2235/-/-	L
edlere	edel	AD	positive	0.2235/-/-	L
edlerem	edel	AD	positive	0.2235/-/-	L
edleren	edel	AD	positive	0.2235/-/-	L
edlerer	edel	AD	positive	0.2235/-/-	L
edleres	edel	AD	positive	0.2235/-/-	L
edles	edel	AD	positive	0.2235/-/-	L
effektiv	effektiv	AD	positive	0.0971/-/-	L
effektive	effektiv	AD	positive	0.0971/-/-	L
effektivem	effektiv	AD	positive	0.0971/-/-	L
effektiven	effektiv	AD	positive	0.0971/-/-	L
effektiver	effektiv	AD	positive	0.0971/-/-	L
effektivere	effektiv	AD	positive	0.0971/-/-	L
effektiverem	effektiv	AD	positive	0.0971/-/-	L
effektiveren	effektiv	AD	positive	0.0971/-/-	L
effektiverer	effektiv	AD	positive	0.0971/-/-	L
effektiveres	effektiv	AD	positive	0.0971/-/-	L
effektives	effektiv	AD	positive	0.0971/-/-	L
effektivst	effektiv	AD	positive	0.0971/-/-	L
effektivste	effektiv	AD	positive	0.0971/-/-	L
effektivstem	effektiv	AD	positive	0.0971/-/-	L
effektivsten	effektiv	AD	positive	0.0971/-/-	L
effektivster	effektiv	AD	positive	0.0971/-/-	L
effektivstes	effektiv	AD	positive	0.0971/-/-	L
effektvoll	effektvoll	AD	positive	0.0040/-/-	L
effektvolle	effektvoll	AD	positive	0.0040/-/-	L
effektvollem	effektvoll	AD	positive	0.0040/-/-	L
effektvollen	effektvoll	AD	positive	0.0040/-/-	L
effektvoller	effektvoll	AD	positive	0.0040/-/-	L
effektvollere	effektvoll	AD	positive	0.0040/-/-	L
effektvollerem	effektvoll	AD	positive	0.0040/-/-	L
effektvolleren	effektvoll	AD	positive	0.0040/-/-	L
effektvollerer	effektvoll	AD	positive	0.0040/-/-	L
effektvolleres	effektvoll	AD	positive	0.0040/-/-	L
effektvolles	effektvoll	AD	positive	0.0040/-/-	L
effektvollst	effektvoll	AD	positive	0.0040/-/-	L
effektvollste	effektvoll	AD	positive	0.0040/-/-	L
effektvollstem	effektvoll	AD	positive	0.0040/-/-	L
effektvollsten	effektvoll	AD	positive	0.0040/-/-	L
effektvollster	effektvoll	AD	positive	0.0040/-/-	L
effektvollstes	effektvoll	AD	positive	0.0040/-/-	L
effizient	effizient	AD	positive	0.0040/-/-	L
effiziente	effizient	AD	positive	0.0040/-/-	L
effizientem	effizient	AD	positive	0.0040/-/-	L
effizienten	effizient	AD	positive	0.0040/-/-	L
effizienter	effizient	AD	positive	0.0040/-/-	L
effizientere	effizient	AD	positive	0.0040/-/-	L
effizienterem	effizient	AD	positive	0.0040/-/-	L
effizienteren	effizient	AD	positive	0.0040/-/-	L
effizienterer	effizient	AD	positive	0.0040/-/-	L
effizienteres	effizient	AD	positive	0.0040/-/-	L
effizientes	effizient	AD	positive	0.0040/-/-	L
effizientest	effizient	AD	positive	0.0040/-/-	L
effizienteste	effizient	AD	positive	0.0040/-/-	L
effizientestem	effizient	AD	positive	0.0040/-/-	L
effizientesten	effizient	AD	positive	0.0040/-/-	L
effizientester	effizient	AD	positive	0.0040/-/-	L
effizientestes	effizient	AD	positive	0.0040/-/-	L
ehr	ehren	VV	positive	0.0612/-/-	L
ehrbar	ehrbar	AD	positive	-/-/-	D
ehre	ehren	VV	positive	0.0612/-/-	L
ehren	ehren	VV	positive	0.0612/-/-	L
ehrenamtlich	ehrenamtlich	AD	positive	-/-/-	D
ehrenhaft	ehrenhaft	AD	positive	-/-/-	D
ehrenvoll	ehrenvoll	AD	positive	-/-/-	D
ehrenwert	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwerte	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwertem	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwerten	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwerter	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwertere	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwerterem	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwerteren	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwerterer	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwerteres	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwertes	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwertest	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwerteste	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwertestem	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwertesten	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwertester	ehrenwert	AD	positive	0.0040/-/-	L
ehrenwertestes	ehrenwert	AD	positive	0.0040/-/-	L
ehrerbietig	ehrerbietig	AD	positive	-/-/-	D
ehrest	ehren	VV	positive	0.0612/-/-	L
ehret	ehren	VV	positive	0.0612/-/-	L
ehrfuerchtig	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtige	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtigem	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtigen	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtiger	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtigere	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtigerem	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtigeren	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtigerer	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtigeres	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtiges	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtigst	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtigste	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtigstem	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtigsten	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtigster	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrfuerchtigstes	ehrfuerchtig	AD	positive	0.0040/-/-	L
ehrgeizig	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeizige	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeizigem	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeizigen	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeiziger	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeizigere	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeizigerem	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeizigeren	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeizigerer	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeizigeres	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeiziges	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeizigst	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeizigste	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeizigstem	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeizigsten	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeizigster	ehrgeizig	AD	positive	0.2076/-/-	L
ehrgeizigstes	ehrgeizig	AD	positive	0.2076/-/-	L
ehrhaben	ehrhaben	AD	positive	-/-/-	D
ehrlich	ehrlich	AD	positive	0.1212/-/-	L
ehrliche	ehrlich	AD	positive	0.1212/-/-	L
ehrlichem	ehrlich	AD	positive	0.1212/-/-	L
ehrlichen	ehrlich	AD	positive	0.1212/-/-	L
ehrlicher	ehrlich	AD	positive	0.1212/-/-	L
ehrlichere	ehrlich	AD	positive	0.1212/-/-	L
ehrlicherem	ehrlich	AD	positive	0.1212/-/-	L
ehrlicheren	ehrlich	AD	positive	0.1212/-/-	L
ehrlicherer	ehrlich	AD	positive	0.1212/-/-	L
ehrlicheres	ehrlich	AD	positive	0.1212/-/-	L
ehrliches	ehrlich	AD	positive	0.1212/-/-	L
ehrlichst	ehrlich	AD	positive	0.1212/-/-	L
ehrlichste	ehrlich	AD	positive	0.1212/-/-	L
ehrlichstem	ehrlich	AD	positive	0.1212/-/-	L
ehrlichsten	ehrlich	AD	positive	0.1212/-/-	L
ehrlichster	ehrlich	AD	positive	0.1212/-/-	L
ehrlichstes	ehrlich	AD	positive	0.1212/-/-	L
ehrst	ehren	VV	positive	0.0612/-/-	L
ehrt	ehren	VV	positive	0.0612/-/-	L
ehrte	ehren	VV	positive	0.0612/-/-	L
ehrten	ehren	VV	positive	0.0612/-/-	L
ehrtest	ehren	VV	positive	0.0612/-/-	L
ehrtet	ehren	VV	positive	0.0612/-/-	L
ehrwuerdig	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdige	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdigem	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdigen	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdiger	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdigere	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdigerem	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdigeren	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdigerer	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdigeres	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdiges	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdigst	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdigste	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdigstem	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdigsten	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdigster	ehrwuerdig	AD	positive	0.0040/-/-	L
ehrwuerdigstes	ehrwuerdig	AD	positive	0.0040/-/-	L
eifer	eifern	VV	positive	0.0040/-/-	L
eifere	eifern	VV	positive	0.0040/-/-	L
eiferen	eifern	VV	positive	0.0040/-/-	L
eifern	eifern	VV	positive	0.0040/-/-	L
eiferst	eifern	VV	positive	0.0040/-/-	L
eifert	eifern	VV	positive	0.0040/-/-	L
eiferte	eifern	VV	positive	0.0040/-/-	L
eiferten	eifern	VV	positive	0.0040/-/-	L
eifertest	eifern	VV	positive	0.0040/-/-	L
eifertet	eifern	VV	positive	0.0040/-/-	L
eifrig	eifrig	AD	positive	0.0040/-/-	L
eifrige	eifrig	AD	positive	0.0040/-/-	L
eifrigem	eifrig	AD	positive	0.0040/-/-	L
eifrigen	eifrig	AD	positive	0.0040/-/-	L
eifriger	eifrig	AD	positive	0.0040/-/-	L
eifrigere	eifrig	AD	positive	0.0040/-/-	L
eifrigerem	eifrig	AD	positive	0.0040/-/-	L
eifrigeren	eifrig	AD	positive	0.0040/-/-	L
eifrigerer	eifrig	AD	positive	0.0040/-/-	L
eifrigeres	eifrig	AD	positive	0.0040/-/-	L
eifriges	eifrig	AD	positive	0.0040/-/-	L
eifrigst	eifrig	AD	positive	0.0040/-/-	L
eifrigste	eifrig	AD	positive	0.0040/-/-	L
eifrigstem	eifrig	AD	positive	0.0040/-/-	L
eifrigsten	eifrig	AD	positive	0.0040/-/-	L
eifrigster	eifrig	AD	positive	0.0040/-/-	L
eifrigstes	eifrig	AD	positive	0.0040/-/-	L
eigenstaendig	eigenstaendig	AD	positive	0/0.6/0.4	D
eign	eignen	VV	positive	0.1006/-/-	L
eigne	eignen	VV	positive	0.1006/-/-	L
eignen	eignen	VV	positive	0.1006/-/-	L
eignest	eignen	VV	positive	0.1006/-/-	L
eignet	eignen	VV	positive	0.1006/-/-	L
eignete	eignen	VV	positive	0.1006/-/-	L
eigneten	eignen	VV	positive	0.1006/-/-	L
eignetest	eignen	VV	positive	0.1006/-/-	L
eignetet	eignen	VV	positive	0.1006/-/-	L
eignte	eignen	VV	positive	0.1006/-/-	L
eignten	eignen	VV	positive	0.1006/-/-	L
eigntest	eignen	VV	positive	0.1006/-/-	L
eigntet	eignen	VV	positive	0.1006/-/-	L
einbeziehen	einbeziehen	VV	positive	1/0/0	D
einbringlich	einbringlich	AD	positive	-/-/-	D
eindeutig	eindeutig	AD	positive	0.0040/-/-	L
eindeutige	eindeutig	AD	positive	0.0040/-/-	L
eindeutigem	eindeutig	AD	positive	0.0040/-/-	L
eindeutigen	eindeutig	AD	positive	0.0040/-/-	L
eindeutiger	eindeutig	AD	positive	0.0040/-/-	L
eindeutigere	eindeutig	AD	positive	0.0040/-/-	L
eindeutigerem	eindeutig	AD	positive	0.0040/-/-	L
eindeutigeren	eindeutig	AD	positive	0.0040/-/-	L
eindeutigerer	eindeutig	AD	positive	0.0040/-/-	L
eindeutigeres	eindeutig	AD	positive	0.0040/-/-	L
eindeutiges	eindeutig	AD	positive	0.0040/-/-	L
eindeutigst	eindeutig	AD	positive	0.0040/-/-	L
eindeutigste	eindeutig	AD	positive	0.0040/-/-	L
eindeutigstem	eindeutig	AD	positive	0.0040/-/-	L
